procs|alg|input|items|utc|ts|duration|func
4|dummy_sort|random|10000|14 Jun 2019 21:31:05.060305|1560547865060328|0.00000000|frag
4|dummy_sort|random|10000|14 Jun 2019 21:31:05.063049|1560547865063093|0.00200000|rpcpmap
4|dummy_sort|random|10000|14 Jun 2019 21:31:05.064131|1560547865064155|0.00000000|merge
4|dummy_sort|random|10000|14 Jun 2019 21:31:05.059769|1560547865059809|0.005000|all
4|dummy_sort|random|100000|14 Jun 2019 21:31:05.076385|1560547865076435|0.00700000|frag
4|dummy_sort|random|100000|14 Jun 2019 21:31:05.102151|1560547865102211|0.02500000|rpcpmap
4|dummy_sort|random|100000|14 Jun 2019 21:31:05.137682|1560547865137738|0.01800000|merge
4|dummy_sort|random|100000|14 Jun 2019 21:31:05.069351|1560547865069402|0.068000|all
4|dummy_sort|random|1000000|14 Jun 2019 21:31:05.257490|1560547865257541|0.05700000|frag
4|dummy_sort|random|1000000|14 Jun 2019 21:31:05.567909|1560547865567977|0.31000000|rpcpmap
4|dummy_sort|random|1000000|14 Jun 2019 21:31:05.661247|1560547865661286|0.09300000|merge
4|dummy_sort|random|1000000|14 Jun 2019 21:31:05.196926|1560547865196974|0.465000|all
4|quicksort_random|random|10|14 Jun 2019 21:31:06.396777|1560547866396800|0.00000000|frag
4|quicksort_random|random|10|14 Jun 2019 21:31:06.397197|1560547866397225|0.00000000|rpcpmap
4|quicksort_random|random|10|14 Jun 2019 21:31:06.397463|1560547866397491|0.00000000|merge
4|quicksort_random|random|10|14 Jun 2019 21:31:06.396735|1560547866396770|0.001000|all
4|quicksort_random|random|100|14 Jun 2019 21:31:06.398069|1560547866398092|0.00000000|frag
4|quicksort_random|random|100|14 Jun 2019 21:31:06.398724|1560547866398754|0.00000000|rpcpmap
4|quicksort_random|random|100|14 Jun 2019 21:31:06.399000|1560547866399028|0.00000000|merge
4|quicksort_random|random|100|14 Jun 2019 21:31:06.398027|1560547866398061|0.001000|all
4|quicksort_random|random|1000|14 Jun 2019 21:31:06.399662|1560547866399685|0.00000000|frag
4|quicksort_random|random|1000|14 Jun 2019 21:31:06.401601|1560547866401631|0.00200000|rpcpmap
4|quicksort_random|random|1000|14 Jun 2019 21:31:06.401955|1560547866401983|0.00000000|merge
4|quicksort_random|random|1000|14 Jun 2019 21:31:06.399576|1560547866399604|0.002000|all
4|quicksort_random|random|10000|14 Jun 2019 21:31:06.403348|1560547866403368|0.00100000|frag
4|quicksort_random|random|10000|14 Jun 2019 21:31:06.416573|1560547866416634|0.01300000|rpcpmap
4|quicksort_random|random|10000|14 Jun 2019 21:31:06.417977|1560547866418009|0.00000000|merge
4|quicksort_random|random|10000|14 Jun 2019 21:31:06.402893|1560547866402923|0.016000|all
4|quicksort_random|random|100000|14 Jun 2019 21:31:06.430249|1560547866430300|0.00600000|frag
4|quicksort_random|random|100000|14 Jun 2019 21:31:06.575498|1560547866575538|0.14500000|rpcpmap
4|quicksort_random|random|100000|14 Jun 2019 21:31:06.580997|1560547866581029|0.00500000|merge
4|quicksort_random|random|100000|14 Jun 2019 21:31:06.423120|1560547866423169|0.158000|all
4|quicksort_random|random|1000000|14 Jun 2019 21:31:06.691628|1560547866691671|0.04700000|frag
4|quicksort_random|random|1000000|14 Jun 2019 21:31:08.053792|1560547868053868|1.36200000|rpcpmap
4|quicksort_random|random|1000000|14 Jun 2019 21:31:08.152255|1560547868152302|0.09700000|merge
4|quicksort_random|random|1000000|14 Jun 2019 21:31:06.639102|1560547866639178|1.514000|all
3|dummy_sort|random|10|14 Jun 2019 22:05:14.235562|1560549914235585|0.00000000|frag
3|dummy_sort|random|10|14 Jun 2019 22:05:14.235882|1560549914235911|0.00000000|rpcpmap
3|dummy_sort|random|10|14 Jun 2019 22:05:14.236202|1560549914236222|0.00000000|merge
3|dummy_sort|random|10|14 Jun 2019 22:05:14.235521|1560549914235556|0.001000|all
3|dummy_sort|random|100|14 Jun 2019 22:05:14.236731|1560549914236753|0.00000000|frag
3|dummy_sort|random|100|14 Jun 2019 22:05:14.237083|1560549914237111|0.00000000|rpcpmap
3|dummy_sort|random|100|14 Jun 2019 22:05:14.237362|1560549914237390|0.00000000|merge
3|dummy_sort|random|100|14 Jun 2019 22:05:14.236694|1560549914236722|0.001000|all
3|dummy_sort|random|1000|14 Jun 2019 22:05:14.238075|1560549914238101|0.00000000|frag
3|dummy_sort|random|1000|14 Jun 2019 22:05:14.238688|1560549914238713|0.00000000|rpcpmap
3|dummy_sort|random|1000|14 Jun 2019 22:05:14.238958|1560549914238986|0.00000000|merge
3|dummy_sort|random|1000|14 Jun 2019 22:05:14.237982|1560549914238011|0.002000|all
3|dummy_sort|random|10000|14 Jun 2019 22:05:14.240268|1560549914240289|0.00100000|frag
3|dummy_sort|random|10000|14 Jun 2019 22:05:14.243203|1560549914243232|0.00300000|rpcpmap
3|dummy_sort|random|10000|14 Jun 2019 22:05:14.244386|1560549914244440|0.00100000|merge
3|dummy_sort|random|10000|14 Jun 2019 22:05:14.239780|1560549914239809|0.005000|all
3|dummy_sort|random|100000|14 Jun 2019 22:05:14.260632|1560549914260674|0.00500000|frag
3|dummy_sort|random|100000|14 Jun 2019 22:05:14.398100|1560549914398210|0.13700000|rpcpmap
3|dummy_sort|random|100000|14 Jun 2019 22:05:14.408963|1560549914409027|0.01000000|merge
3|dummy_sort|random|100000|14 Jun 2019 22:05:14.254210|1560549914254280|0.155000|all
3|dummy_sort|random|1000000|14 Jun 2019 22:05:14.503987|1560549914504020|0.04300000|frag
3|dummy_sort|random|1000000|14 Jun 2019 22:05:14.886701|1560549914886760|0.38200000|rpcpmap
3|dummy_sort|random|1000000|14 Jun 2019 22:05:14.985378|1560549914985420|0.09800000|merge
3|dummy_sort|random|1000000|14 Jun 2019 22:05:14.454813|1560549914454849|0.531000|all
3|dummy_sort|random|10000000|14 Jun 2019 22:05:16.118413|1560549916118456|0.56400000|frag
3|dummy_sort|random|10000000|14 Jun 2019 22:05:20.035178|1560549920035240|3.91700000|rpcpmap
3|dummy_sort|random|10000000|14 Jun 2019 22:05:20.716484|1560549920716524|0.68100000|merge
3|dummy_sort|random|10000000|14 Jun 2019 22:05:15.515237|1560549915515274|5.201000|all
3|quicksort_random|random|10|14 Jun 2019 22:05:28.344454|1560549928344486|0.00000000|frag
3|quicksort_random|random|10|14 Jun 2019 22:05:28.344849|1560549928344874|0.00000000|rpcpmap
3|quicksort_random|random|10|14 Jun 2019 22:05:28.345176|1560549928345211|0.00000000|merge
3|quicksort_random|random|10|14 Jun 2019 22:05:28.344398|1560549928344447|0.001000|all
3|quicksort_random|random|100|14 Jun 2019 22:05:28.345824|1560549928345853|0.00000000|frag
3|quicksort_random|random|100|14 Jun 2019 22:05:28.346362|1560549928346389|0.00000000|rpcpmap
3|quicksort_random|random|100|14 Jun 2019 22:05:28.346695|1560549928346728|0.00000000|merge
3|quicksort_random|random|100|14 Jun 2019 22:05:28.345776|1560549928345811|0.001000|all
3|quicksort_random|random|1000|14 Jun 2019 22:05:28.347477|1560549928347499|0.00000000|frag
3|quicksort_random|random|1000|14 Jun 2019 22:05:28.349096|1560549928349127|0.00100000|rpcpmap
3|quicksort_random|random|1000|14 Jun 2019 22:05:28.349498|1560549928349534|0.00000000|merge
3|quicksort_random|random|1000|14 Jun 2019 22:05:28.347356|1560549928347395|0.002000|all
3|quicksort_random|random|10000|14 Jun 2019 22:05:28.351133|1560549928351155|0.00100000|frag
3|quicksort_random|random|10000|14 Jun 2019 22:05:28.364611|1560549928364724|0.01300000|rpcpmap
3|quicksort_random|random|10000|14 Jun 2019 22:05:28.366493|1560549928366551|0.00100000|merge
3|quicksort_random|random|10000|14 Jun 2019 22:05:28.350556|1560549928350583|0.016000|all
3|quicksort_random|random|100000|14 Jun 2019 22:05:28.378910|1560549928378950|0.00500000|frag
3|quicksort_random|random|100000|14 Jun 2019 22:05:28.634194|1560549928634267|0.25500000|rpcpmap
3|quicksort_random|random|100000|14 Jun 2019 22:05:28.711218|1560549928711299|0.07700000|merge
3|quicksort_random|random|100000|14 Jun 2019 22:05:28.372547|1560549928372591|0.339000|all
3|quicksort_random|random|1000000|14 Jun 2019 22:05:28.818241|1560549928818277|0.05400000|frag
3|quicksort_random|random|1000000|14 Jun 2019 22:05:30.527008|1560549930527076|1.70800000|rpcpmap
3|quicksort_random|random|1000000|14 Jun 2019 22:05:30.586080|1560549930586124|0.05800000|merge
3|quicksort_random|random|1000000|14 Jun 2019 22:05:28.758801|1560549928758848|1.828000|all
3|quicksort_random|random|10000000|14 Jun 2019 22:05:31.838712|1560549931838748|0.68400000|frag
3|quicksort_random|random|10000000|14 Jun 2019 22:05:53.374941|1560549953374993|21.53500000|rpcpmap
3|quicksort_random|random|10000000|14 Jun 2019 22:05:54.049209|1560549954049247|0.67400000|merge
3|quicksort_random|random|10000000|14 Jun 2019 22:05:31.114988|1560549931115040|22.935000|all
2|dummy_sort|random|10|14 Jun 2019 22:06:01.822465|1560549961822487|0.00000000|frag
2|dummy_sort|random|10|14 Jun 2019 22:06:01.822834|1560549961822862|0.00000000|rpcpmap
2|dummy_sort|random|10|14 Jun 2019 22:06:01.823142|1560549961823170|0.00000000|merge
2|dummy_sort|random|10|14 Jun 2019 22:06:01.822423|1560549961822458|0.001000|all
2|dummy_sort|random|100|14 Jun 2019 22:06:01.823735|1560549961823757|0.00000000|frag
2|dummy_sort|random|100|14 Jun 2019 22:06:01.824082|1560549961824110|0.00000000|rpcpmap
2|dummy_sort|random|100|14 Jun 2019 22:06:01.824377|1560549961824404|0.00000000|merge
2|dummy_sort|random|100|14 Jun 2019 22:06:01.823700|1560549961823728|0.001000|all
2|dummy_sort|random|1000|14 Jun 2019 22:06:01.825039|1560549961825063|0.00000000|frag
2|dummy_sort|random|1000|14 Jun 2019 22:06:01.825705|1560549961825734|0.00000000|rpcpmap
2|dummy_sort|random|1000|14 Jun 2019 22:06:01.825998|1560549961826026|0.00000000|merge
2|dummy_sort|random|1000|14 Jun 2019 22:06:01.824965|1560549961824994|0.002000|all
2|dummy_sort|random|10000|14 Jun 2019 22:06:01.827301|1560549961827318|0.00100000|frag
2|dummy_sort|random|10000|14 Jun 2019 22:06:01.831000|1560549961831064|0.00300000|rpcpmap
2|dummy_sort|random|10000|14 Jun 2019 22:06:01.831881|1560549961831936|0.00000000|merge
2|dummy_sort|random|10000|14 Jun 2019 22:06:01.826889|1560549961826919|0.006000|all
2|dummy_sort|random|100000|14 Jun 2019 22:06:01.847008|1560549961847055|0.00400000|frag
2|dummy_sort|random|100000|14 Jun 2019 22:06:01.921576|1560549961921625|0.07400000|rpcpmap
2|dummy_sort|random|100000|14 Jun 2019 22:06:01.925220|1560549961925259|0.00400000|merge
2|dummy_sort|random|100000|14 Jun 2019 22:06:01.841282|1560549961841328|0.084000|all
2|dummy_sort|random|1000000|14 Jun 2019 22:06:02.010788|1560549962010823|0.03100000|frag
2|dummy_sort|random|1000000|14 Jun 2019 22:06:02.614532|1560549962614579|0.60300000|rpcpmap
2|dummy_sort|random|1000000|14 Jun 2019 22:06:02.647564|1560549962647610|0.03300000|merge
2|dummy_sort|random|1000000|14 Jun 2019 22:06:01.973745|1560549961973780|0.674000|all
2|dummy_sort|random|10000000|14 Jun 2019 22:06:03.551993|1560549963552029|0.31800000|frag
2|dummy_sort|random|10000000|14 Jun 2019 22:06:08.717388|1560549968717451|5.16500000|rpcpmap
2|dummy_sort|random|10000000|14 Jun 2019 22:06:09.353047|1560549969353086|0.63500000|merge
2|dummy_sort|random|10000000|14 Jun 2019 22:06:03.194267|1560549963194325|6.159000|all
2|quicksort_random|random|10|14 Jun 2019 22:06:17.494157|1560549977494191|0.00000000|frag
2|quicksort_random|random|10|14 Jun 2019 22:06:17.494557|1560549977494590|0.00000000|rpcpmap
2|quicksort_random|random|10|14 Jun 2019 22:06:17.494891|1560549977494925|0.00000000|merge
2|quicksort_random|random|10|14 Jun 2019 22:06:17.494109|1560549977494150|0.001000|all
2|quicksort_random|random|100|14 Jun 2019 22:06:17.495507|1560549977495534|0.00000000|frag
2|quicksort_random|random|100|14 Jun 2019 22:06:17.496041|1560549977496072|0.00000000|rpcpmap
2|quicksort_random|random|100|14 Jun 2019 22:06:17.496318|1560549977496357|0.00000000|merge
2|quicksort_random|random|100|14 Jun 2019 22:06:17.495463|1560549977495496|0.001000|all
2|quicksort_random|random|1000|14 Jun 2019 22:06:17.497005|1560549977497040|0.00000000|frag
2|quicksort_random|random|1000|14 Jun 2019 22:06:17.498675|1560549977498705|0.00100000|rpcpmap
2|quicksort_random|random|1000|14 Jun 2019 22:06:17.499023|1560549977499057|0.00000000|merge
2|quicksort_random|random|1000|14 Jun 2019 22:06:17.496913|1560549977496948|0.003000|all
2|quicksort_random|random|10000|14 Jun 2019 22:06:17.501212|1560549977501254|0.00100000|frag
2|quicksort_random|random|10000|14 Jun 2019 22:06:17.520641|1560549977520699|0.01900000|rpcpmap
2|quicksort_random|random|10000|14 Jun 2019 22:06:17.521561|1560549977521589|0.00100000|merge
2|quicksort_random|random|10000|14 Jun 2019 22:06:17.500369|1560549977500438|0.021000|all
2|quicksort_random|random|100000|14 Jun 2019 22:06:17.530678|1560549977530723|0.00300000|frag
2|quicksort_random|random|100000|14 Jun 2019 22:06:17.813734|1560549977813784|0.28300000|rpcpmap
2|quicksort_random|random|100000|14 Jun 2019 22:06:17.856761|1560549977856828|0.04200000|merge
2|quicksort_random|random|100000|14 Jun 2019 22:06:17.526516|1560549977526559|0.331000|all
2|quicksort_random|random|1000000|14 Jun 2019 22:06:17.948130|1560549977948174|0.03600000|frag
2|quicksort_random|random|1000000|14 Jun 2019 22:06:20.167803|1560549980167870|2.21900000|rpcpmap
2|quicksort_random|random|1000000|14 Jun 2019 22:06:20.213844|1560549980213888|0.04500000|merge
2|quicksort_random|random|1000000|14 Jun 2019 22:06:17.907329|1560549977907379|2.307000|all
2|quicksort_random|random|10000000|14 Jun 2019 22:06:21.137787|1560549981137841|0.34700000|frag
2|quicksort_random|random|10000000|14 Jun 2019 22:06:48.170365|1560550008170426|27.03200000|rpcpmap
2|quicksort_random|random|10000000|14 Jun 2019 22:06:48.702503|1560550008702545|0.53200000|merge
2|quicksort_random|random|10000000|14 Jun 2019 22:06:20.751205|1560549980751259|27.951000|all
1|dummy_sort|random|10|14 Jun 2019 22:06:56.513889|1560550016513923|0.00000000|frag
1|dummy_sort|random|10|14 Jun 2019 22:06:56.514615|1560550016514686|0.00000000|rpcpmap
1|dummy_sort|random|10|14 Jun 2019 22:06:56.514959|1560550016514993|0.00000000|merge
1|dummy_sort|random|10|14 Jun 2019 22:06:56.513843|1560550016513884|0.002000|all
1|dummy_sort|random|100|14 Jun 2019 22:06:56.515620|1560550016515647|0.00000000|frag
1|dummy_sort|random|100|14 Jun 2019 22:06:56.515953|1560550016515986|0.00000000|rpcpmap
1|dummy_sort|random|100|14 Jun 2019 22:06:56.516246|1560550016516281|0.00000000|merge
1|dummy_sort|random|100|14 Jun 2019 22:06:56.515578|1560550016515615|0.001000|all
1|dummy_sort|random|1000|14 Jun 2019 22:06:56.516938|1560550016516966|0.00000000|frag
1|dummy_sort|random|1000|14 Jun 2019 22:06:56.517639|1560550016517673|0.00000000|rpcpmap
1|dummy_sort|random|1000|14 Jun 2019 22:06:56.517918|1560550016517954|0.00000000|merge
1|dummy_sort|random|1000|14 Jun 2019 22:06:56.516870|1560550016516908|0.002000|all
1|dummy_sort|random|10000|14 Jun 2019 22:06:56.519269|1560550016519293|0.00100000|frag
1|dummy_sort|random|10000|14 Jun 2019 22:06:56.524114|1560550016524154|0.00500000|rpcpmap
1|dummy_sort|random|10000|14 Jun 2019 22:06:56.524453|1560550016524485|0.00000000|merge
1|dummy_sort|random|10000|14 Jun 2019 22:06:56.518970|1560550016519008|0.006000|all
1|dummy_sort|random|100000|14 Jun 2019 22:06:56.534933|1560550016534990|0.00200000|frag
1|dummy_sort|random|100000|14 Jun 2019 22:06:56.618738|1560550016618815|0.08300000|rpcpmap
1|dummy_sort|random|100000|14 Jun 2019 22:06:56.619364|1560550016650150|0.00000000|merge
1|dummy_sort|random|100000|14 Jun 2019 22:06:56.531198|1560550016531254|0.119000|all
1|dummy_sort|random|1000000|14 Jun 2019 22:06:56.758258|1560550016758305|0.02100000|frag
1|dummy_sort|random|1000000|14 Jun 2019 22:06:57.612432|1560550017612474|0.85400000|rpcpmap
1|dummy_sort|random|1000000|14 Jun 2019 22:06:57.612813|1560550017613793|0.00000000|merge
1|dummy_sort|random|1000000|14 Jun 2019 22:06:56.731690|1560550016731741|0.883000|all
1|dummy_sort|random|10000000|14 Jun 2019 22:06:58.320467|1560550018320512|0.11700000|frag
1|dummy_sort|random|10000000|14 Jun 2019 22:07:06.635788|1560550026635831|8.31500000|rpcpmap
1|dummy_sort|random|10000000|14 Jun 2019 22:07:06.636441|1560550026636492|0.00000000|merge
1|dummy_sort|random|10000000|14 Jun 2019 22:06:58.164989|1560550018165038|8.472000|all
1|quicksort_random|random|10|14 Jun 2019 22:07:13.938802|1560550033938824|0.00000000|frag
1|quicksort_random|random|10|14 Jun 2019 22:07:13.939195|1560550033939223|0.00000000|rpcpmap
1|quicksort_random|random|10|14 Jun 2019 22:07:13.939492|1560550033939520|0.00000000|merge
1|quicksort_random|random|10|14 Jun 2019 22:07:13.938762|1560550033938797|0.001000|all
1|quicksort_random|random|100|14 Jun 2019 22:07:13.940109|1560550033940131|0.00000000|frag
1|quicksort_random|random|100|14 Jun 2019 22:07:13.940689|1560550033940711|0.00000000|rpcpmap
1|quicksort_random|random|100|14 Jun 2019 22:07:13.941006|1560550033941028|0.00000000|merge
1|quicksort_random|random|100|14 Jun 2019 22:07:13.940076|1560550033940105|0.001000|all
1|quicksort_random|random|1000|14 Jun 2019 22:07:13.941650|1560550033941673|0.00000000|frag
1|quicksort_random|random|1000|14 Jun 2019 22:07:13.943859|1560550033943882|0.00200000|rpcpmap
1|quicksort_random|random|1000|14 Jun 2019 22:07:13.944079|1560550033944110|0.00000000|merge
1|quicksort_random|random|1000|14 Jun 2019 22:07:13.941592|1560550033941622|0.003000|all
1|quicksort_random|random|10000|14 Jun 2019 22:07:13.945239|1560550033945255|0.00100000|frag
1|quicksort_random|random|10000|14 Jun 2019 22:07:13.973750|1560550033973788|0.02800000|rpcpmap
1|quicksort_random|random|10000|14 Jun 2019 22:07:13.974123|1560550033974152|0.00000000|merge
1|quicksort_random|random|10000|14 Jun 2019 22:07:13.945010|1560550033945032|0.030000|all
1|quicksort_random|random|100000|14 Jun 2019 22:07:13.981947|1560550033981982|0.00200000|frag
1|quicksort_random|random|100000|14 Jun 2019 22:07:14.460787|1560550034460825|0.47800000|rpcpmap
1|quicksort_random|random|100000|14 Jun 2019 22:07:14.461164|1560550034461192|0.00000000|merge
1|quicksort_random|random|100000|14 Jun 2019 22:07:13.979173|1560550033979213|0.482000|all
1|quicksort_random|random|1000000|14 Jun 2019 22:07:14.551529|1560550034551577|0.02600000|frag
1|quicksort_random|random|1000000|14 Jun 2019 22:07:19.318681|1560550039318716|4.76700000|rpcpmap
1|quicksort_random|random|1000000|14 Jun 2019 22:07:19.319010|1560550039319048|0.00000000|merge
1|quicksort_random|random|1000000|14 Jun 2019 22:07:14.517086|1560550034517133|4.802000|all
1|quicksort_random|random|10000000|14 Jun 2019 22:07:19.940500|1560550039940534|0.11700000|frag
1|quicksort_random|random|10000000|14 Jun 2019 22:08:06.557088|1560550086557137|46.61600000|rpcpmap
1|quicksort_random|random|10000000|14 Jun 2019 22:08:06.557599|1560550086557621|0.00000000|merge
1|quicksort_random|random|10000000|14 Jun 2019 22:07:19.783309|1560550039783359|46.774000|all
